condition,rep,field,label,nuc_area,nuc_perimeter,nuc_equivalent_diameter_area,nuc_solidity,nuc_eccentricity,nuc_axis_major_length,nuc_axis_minor_length,nuc_feret_diameter_max,nuc_circularity,nuc_aspect,cell_area,cell_perimeter,cell_equivalent_diameter_area,cell_solidity,cell_eccentricity,cell_axis_major_length,cell_axis_minor_length,cell_feret_diameter_max,cell_circularity,cell_aspect,cell_nuc_area_ratio,blue_nuc_mean,blue_nuc_integrated,blue_cell_mean,blue_cell_integrated,blue_cell_cv,blue_cyto_mean,blue_cyto_integrated,cyto_area,blue_nc_ratio,green_nuc_mean,green_nuc_integrated,green_cell_mean,green_cell_integrated,green_cell_cv,green_cyto_mean,green_cyto_integrated,green_nc_ratio,red_nuc_mean,red_nuc_integrated,red_cell_mean,red_cell_integrated,red_cell_cv,red_cyto_mean,red_cyto_integrated,red_nc_ratio,green_saturated_px,red_saturated_px,flag_area_outlier,flag_no_cyto,flag_saturated,keep_shape,keep_intensity
control1_health,2,PB154808,52,34180.0,848.5096679918781,208.61286546866629,0.9589540723283674,0.7154970658252143,251.20461259672317,175.49549571294875,255.05489605181077,0.5965795088664183,1.4314020515239259,38724.0,1103.7228714274745,222.04713042578246,0.8064307878131572,0.7760734557056427,303.7829824251637,191.5784663686634,346.8501117197456,0.3994569587701825,1.585684383967141,1.1329432416617906,6.862074304673322,234545.69973373413,6.456492645005872,250021.22118520737,0.2301628896717239,3.405704544778441,15475.521451473236,4544.0,2.014876573833781,1.1389320750920797,38928.69832664728,1.137627691076679,44053.49470925331,0.15922916644390317,1.1278161053270312,5124.7963826060295,1.0098561899520182,0.6916116388526626,23639.28581598401,0.7356043784860774,28485.54395249486,0.2638401572965019,1.0665180758166481,4846.258136510849,0.6484762467087918,0.0,860.0,False,False,True,True,False
control1_health,2,PB154808,53,57920.0,1295.4802307403552,271.5622109776333,0.8621870255143053,0.8206683695881836,396.82118383238026,226.7455228272076,407.63832008288915,0.43368743254910114,1.750072852087931,68528.0,1551.2792206135787,295.38544229804427,0.7828729408001462,0.8315237893018047,444.2010429089115,246.74885657892324,455.543631280254,0.357847486221224,1.8002152028892289,1.1831491712707183,7.353081041722667,425890.45393657684,6.882708110480617,471658.2213950157,0.22092306081703875,4.254725624581815,46699.868455410004,10976.0,1.7282150931754572,1.0829928060581917,62726.94332689047,1.0707100906728753,73373.62109363079,0.2189434498308959,0.971559003272444,10663.831619918346,1.114695867580262,0.5927381971876718,34331.39638110995,0.5920864798497394,40574.50229114294,0.11201375400850443,0.5857254558489943,6428.9226033985615,1.0119727446854991,0.0,0.0,False,False,False,True,True
control1_health,2,PB154808,55,28768.0,759.6812408671319,191.38588041687183,0.9625911798166366,0.41392639912305984,202.63093724473478,184.4570397148141,207.5090359478353,0.6264071834529624,1.0985264512431676,137036.0,2865.5706345359768,417.7076181401625,0.7117163438816264,0.8883064073644092,686.143170288699,315.1121205929817,785.4387309013988,0.20971152641619287,2.177457246003444,4.763487208008899,5.882676146883058,169232.8273935318,3.826909250179479,524424.3360075951,0.31343375009385777,3.2783259086342555,354518.1637597084,108140.0,1.794414683235008,0.8118152536236338,23354.301216244698,0.6078740438780394,83300.62747687101,0.25155395660035,0.5536686749522911,59873.73050934076,1.466247397314986,0.4606339366520207,13251.517089605331,0.5026582059266923,68882.26990737021,0.18712775242621002,0.5140143322735469,55585.50989206135,0.8961499859635853,0.0,1.0,False,False,True,True,False
control1_health,2,PB154808,56,33440.0,837.3380951166242,206.34226512264482,0.9490832718397003,0.5595404927386111,229.52245822262384,190.22890528996018,231.50161986474308,0.5993416133560053,1.2065593179583811,33760.0,817.4386001800126,207.32719799934378,0.9578935421632051,0.5442652048074047,228.53800945517887,191.72355687936735,231.50161986474308,0.634895163483739,1.1920184101266973,1.0095693779904307,7.3520121677783115,245851.28689050674,7.304775156405582,246609.20928025246,0.1273331691786923,4.809027531553829,4847.499751806259,1008.0,1.5287939442099279,1.2475929657576614,41719.5087749362,1.2428731961114006,41959.39910072088,0.17893277420438425,0.9061654484461225,913.4147720336914,1.376782758487441,0.616532895728304,20616.860033154488,0.6162408558130971,20804.291292250156,0.07644996630010127,0.6152209885536678,620.1427564620972,1.0021324161545926,0.0,0.0,False,True,False,False,False
control1_health,2,PB154808,57,37840.0,879.6812408671319,219.49802817514913,0.9527166523994158,0.7550486813476306,275.47434413826795,180.6199144811307,276.2607463973121,0.6144836477463546,1.5251604172752868,38336.0,887.095454429505,220.93191527474522,0.9625872545573244,0.7454130625779495,273.8413291605643,182.54341180338668,276.2607463973121,0.6121755112938334,1.5001435902573825,1.013107822410148,6.320440870435243,239165.4825372696,6.282396773563602,240841.96271133423,0.10399231232757217,4.557078724322111,6708.019882202148,1472.0,1.386950117122552,0.9782117161513887,37015.53133916855,0.9736298704255553,37325.07471263409,0.1546749006832971,0.7406990914403097,1090.3090626001358,1.3206600729713724,0.5167213001255001,19552.733996748924,0.5168539388291848,19814.11259895563,0.08677150761666647,0.5482486072603775,807.0219498872757,0.9424945057454487,0.0,0.0,False,True,False,False,False
control1_health,2,PB154808,58,31984.0,787.1959594928933,201.80013280176365,0.9753003598219186,0.7308046944019971,245.17642911653957,167.35415092301903,250.59928172283335,0.6485999759269991,1.4650155240506575,242736.0,5972.9402589451765,555.9326165380428,0.4306471700724203,0.7642653414416265,1004.0425427642264,647.5089647201896,1241.0,0.08550031466910281,1.5506233851111342,7.589294647323662,6.872857718929283,219821.4812822342,3.8656250774422314,938326.3687980175,0.3406772723175646,3.380202023660617,702149.085162878,207724.0,2.0332683285853625,0.9346500517313125,29893.8472545743,0.6695413515500901,162521.78950986266,0.2655436997687435,0.6270466623402963,130252.6408879757,1.4905590091859557,0.5494406445854795,17573.309576421976,0.5683231183845422,137952.48046419024,0.1491958693278132,0.5711464056426415,118640.81596571207,0.9619961522252088,0.0,4.0,False,False,True,True,False
control1_health,2,PB154808,60,27104.0,726.1248916810279,185.7683628083691,0.9678617340379946,0.568073378734154,206.16662509797231,169.67057773706273,214.45046047980406,0.6459822774548402,1.2150994465137452,115312.0,2049.2619766708754,383.17071702114856,0.7969590158269404,0.7755474329570169,524.5173644660742,331.1221994109791,595.0840276801251,0.34505585802691446,1.5840597984644902,4.254427390791027,6.434252493919138,174393.97959518433,4.096173339560721,472337.94013142586,0.3423997199167593,3.3777430679330847,297943.96053624153,88208.0,1.9048969576766532,0.8096127793469952,21943.744771420956,0.6938543194077627,80009.72927954793,0.234385948848494,0.6582847871862754,58065.984508126974,1.2298822562914529,0.5838597177537741,15824.933789998293,0.6413662578557547,73957.22592586279,0.23673899267859477,0.6590365061657049,58132.292135864496,0.8859292501878057,0.0,0.0,False,False,False,True,True
control1_health,2,PB154808,61,29776.0,763.1959594928933,194.7099912280677,0.9746644844517185,0.735406794553663,237.3271001834453,160.81898743494688,245.20399670478457,0.6423978738469548,1.4757405451234222,76720.0,1573.1787155501902,312.54269767838395,0.8327725072183748,0.8621870131930693,473.8112737833159,240.02811219423447,530.3734533326493,0.3895492156795464,1.9739824200254532,2.5765717356260076,6.287305608575925,187210.81180095673,4.410018127482303,338336.5907404423,0.3640777516077028,3.2192778403946307,151125.77893948555,46944.0,1.953017390945419,0.8871591867271497,26416.051943987608,0.7358803610343629,56456.74129855633,0.24495978950681518,0.6399260683914605,30040.68935456872,1.3863463774137887,0.5146259334446809,15323.50179424882,0.5235676384766949,40168.10922393203,0.1139093388033283,0.5292392516548059,24844.60742968321,0.9723880680345749,0.0,0.0,False,False,False,True,True
control1_health,2,PB154808,62,23248.0,687.2964645562816,172.04729854317117,0.957811470006592,0.6659533534192144,201.41534249671844,150.2545132218627,209.3083849252103,0.6184537698550041,1.340494459552857,48640.0,1610.3919189857866,248.85813520140007,0.5903772394037967,0.9305246230475187,525.9603700411599,192.62211661952543,469.7744139478011,0.2356895163105834,2.730529490962125,2.0922229869236064,6.7143889311585685,156096.1138715744,5.036385835721893,244969.80704951286,0.341491754288409,3.515500263609761,89940.55874419212,25584.0,1.909938395016403,0.9625980874878616,22378.480337917805,0.768010541139244,37356.03272101283,0.3038975636082349,0.5913487955371035,15129.067585021257,1.6278008761539187,0.5270133262496322,12252.005808651447,0.5218428449300853,25382.43597739935,0.11573084214246963,0.5170817938950694,13229.020615011454,1.0192068884880874,0.0,0.0,False,False,False,True,True
control1_health,2,PB154808,63,25056.0,724.3675323681471,178.61212174117478,0.9493066606046828,0.5392465176942218,199.638427942835,168.12509561462508,209.3083849252103,0.6000724001170233,1.1874397882898131,163008.0,4322.305699272271,455.57461705870907,0.5423043142682246,0.9013573272824708,923.5988053187872,399.9886327253505,896.8054415535178,0.10964474551658648,2.309062632669789,6.505747126436781,6.690414972784114,167635.03755807877,4.043494642642336,659121.9747078419,0.310768326864918,3.56273875804456,491486.9371497631,137952.0,1.8778853649253269,0.8373299204372108,20980.138486474752,0.6091355755771604,99293.97190368176,0.2273892916572063,0.5676890035462118,78313.833417207,1.4749799894072624,0.41697175504513667,10447.644294410944,0.5127156979616835,83576.76049333811,0.18119636175619214,0.5301055164037286,73129.11619892716,0.7865825616641401,0.0,0.0,False,False,False,True,True
control1_health,2,PB154808,64,32752.0,874.9949493661167,204.20857369162061,0.9366277739647678,0.7858167402586517,261.68453042432384,161.84126217773186,282.81619472724685,0.5375719467574656,1.6169209687511301,40832.0,1100.7523086789975,228.01078283850123,0.8345323741007195,0.798544607524451,304.22692862588895,183.125029747223,336.5248876383439,0.4234784420941624,1.6613071902067629,1.2467024914509037,7.352960682025932,240824.16825771332,6.657834291557393,271852.6897928715,0.26764769357866736,3.831070834813455,32119.697879076004,8384.0,1.919296457587939,0.8301311696997403,27188.456070005894,0.8313740217900575,33946.66405773163,0.1184207061537603,0.808214485062329,6776.070242762566,1.0271174113338506,0.49998989485615514,16375.669036328793,0.5210466607186219,21275.37725046277,0.15028620843108662,0.6014858641775452,5042.85748526454,0.8312579307908211,0.0,0.0,False,False,False,True,True
control1_health,2,PB154808,65,35640.0,890.2670273047588,213.0217298173151,0.9412634692583984,0.7580148398619175,269.7746094919765,175.9570643590726,271.64867016055865,0.5650761555939936,1.5331843053567433,42867.0,1030.5096679918781,233.62354240136463,0.900359160698158,0.8342097314037771,323.3251487686665,178.29678012118254,336.6021390306366,0.5072578934387232,1.8134099143513018,1.2027777777777777,7.234768696813338,257847.15635442734,6.571663538798449,281707.5009176731,0.3019242145347859,3.3015559102318766,23860.344563245773,7227.0,2.191320969120048,1.2061855767168916,42988.453954190016,1.159304425828443,49695.90282198787,0.3099725114035924,0.9281097091182858,6707.448867797852,1.2996152985650595,0.7899621189405721,28154.24991904199,0.8171118879705758,35027.13530163467,0.2925530807555958,0.9510011598993605,6872.885382592678,0.8306636755565784,66.0,8.0,False,False,True,True,False
control1_health,2,PB154808,66,32945.0,898.5096679918781,204.80936697646408,0.9121743223412797,0.7266897310832064,254.75072080543333,175.00503723703747,281.55461281960913,0.5128069080101422,1.4556765041018989,53589.0,1396.2497833620557,261.2118564744193,0.8477260143953176,0.9047128169667716,409.8997487500733,174.62629841371287,437.5397124833356,0.3454293850852089,2.3472967844680896,1.6266201244498406,6.221974597496117,204982.95311450958,5.210114971073261,279204.85118484497,0.2701639778728991,3.560604020239403,72251.77677869797,20292.0,1.7474491861854866,0.9090026706063633,29947.09298312664,0.7948339835061508,42594.35834211111,0.23235650728428983,0.6106228675688133,12390.75922870636,1.488648262102507,0.5661707352119216,18652.49487155676,0.5757651054241192,30854.676234573126,0.08727071061154662,0.5914322717209646,12001.343657761812,0.9572875243423287,0.0,0.0,False,False,False,True,True
control1_health,2,PB154808,67,38320.0,915.7817459305202,220.8858061403028,0.9276204308884047,0.8167717454037042,294.7392924399589,170.05305657094306,306.08005488760614,0.5741844135821582,1.7332196102985011,128912.0,2816.6000717874995,405.1368363786479,0.6132009056833533,0.7629545785410772,595.3355160387533,384.855891549663,719.461604256961,0.2041986367113117,1.5469050340935975,3.3640918580375785,7.511748098207167,287850.18712329865,4.70754285367936,606858.7643535137,0.41494985645499516,3.50931747947431,316007.02039170265,90048.0,2.140515397122866,0.8669821641390408,33222.756529808044,0.7188709503927694,92671.09195703268,0.20565568264681705,0.6547347356319724,58957.55347418785,1.3241731604513085,0.5225610417129165,20024.53911843896,0.5662786073590166,73000.10783186555,0.175903286031608,0.5849988648873788,52677.977785378695,0.8932684712362945,0.0,0.0,False,False,False,True,True
control1_health,2,PB154808,68,26296.0,719.539105243401,182.97843334217245,0.9592879031081278,0.6159741869535749,207.44259784783475,163.4162953517245,215.05813167606567,0.6382498942482967,1.2694119481863877,36184.0,902.7523086789973,214.64132800254737,0.9162361997366555,0.7146927681938368,262.9349759631025,183.90685116406868,262.37377917772193,0.5579422163167405,1.4297182203860936,1.3760267721326438,6.476988349618758,170318.88564157486,5.742701239839423,207793.9016623497,0.24663225961070945,3.804994094647479,38171.70075750351,10032.0,1.7022334827615104,0.7862863089489218,20676.18478012085,0.7869883941598904,28476.388054281473,0.12822408720892323,0.7872974833405236,7898.168352872133,0.9987156387350415,0.5232442651779267,13759.23119711876,0.5378332863484182,19460.959633231163,0.10166600611273874,0.5766404035071913,5784.856527984142,0.9074013232432148,0.0,0.0,False,False,False,True,True
