condition,rep,field,label,nuc_area,nuc_perimeter,nuc_equivalent_diameter_area,nuc_solidity,nuc_eccentricity,nuc_axis_major_length,nuc_axis_minor_length,nuc_feret_diameter_max,nuc_circularity,nuc_aspect,cell_area,cell_perimeter,cell_equivalent_diameter_area,cell_solidity,cell_eccentricity,cell_axis_major_length,cell_axis_minor_length,cell_feret_diameter_max,cell_circularity,cell_aspect,cell_nuc_area_ratio,blue_nuc_mean,blue_nuc_integrated,blue_cell_mean,blue_cell_integrated,blue_cell_cv,blue_cyto_mean,blue_cyto_integrated,cyto_area,blue_nc_ratio,green_nuc_mean,green_nuc_integrated,green_cell_mean,green_cell_integrated,green_cell_cv,green_cyto_mean,green_cyto_integrated,green_nc_ratio,red_nuc_mean,red_nuc_integrated,red_cell_mean,red_cell_integrated,red_cell_cv,red_cyto_mean,red_cyto_integrated,red_nc_ratio,green_saturated_px,red_saturated_px,flag_area_outlier,flag_no_cyto,flag_saturated,keep_shape,keep_intensity
treatment1,1,PB154796,28,34096.0,808.8528137423857,208.35636663488378,0.9743384580213751,0.5439857693029488,229.67358777958128,192.7178310074978,234.95744295510198,0.6548989515954472,1.191760962537222,208944.0,4490.5899705197335,515.7865483270613,0.5961176349755213,0.8617635886288432,911.4236296364182,462.374394504205,840.588484337015,0.13020658976108054,1.9711810179577958,6.128108869075551,0.9644704073115113,32884.58300769329,0.5374048795050135,112287.52514329553,0.375568849622733,0.45245557294205085,78720.03040274978,173984.0,2.131635601347843,0.6578389608551644,22429.677209317684,0.48685586456991337,101725.61176669598,0.21769434827704098,0.4534841529046577,78898.98685896397,1.4506327434852415,0.5403496531392908,18423.76177343726,0.5867361478888063,122594.99768447876,0.16340996353814932,0.5958186685521665,103662.91522938013,0.9069028576300491,0.0,4.0,False,False,True,True,False
treatment1,1,PB154796,29,58016.0,1148.5512985522207,271.7871693574868,0.9721831221931765,0.8773596488481682,394.71395095835726,189.39691853206074,385.42573863197043,0.5526584976631627,2.0840568791595246,115936.0,1815.2619766708754,384.20606431759484,0.940458807878257,0.8786496951847592,562.276721452878,268.468565856198,546.7723475085403,0.44212956276570764,2.0943856859355923,1.9983452840595697,0.9869455157224885,57258.63104015589,0.7001272794645842,81169.95627200603,0.43390942459942095,0.4128336538648161,23911.325231850147,57920.0,2.390661484312196,0.9327880223715751,54116.6299059093,0.7219344556522886,83698.19305050373,0.3943449869731429,0.5107314078831912,29581.56314459443,1.8263768547888326,0.7031527073613136,40794.10747027397,0.6022394225458899,69821.22969228029,0.4053035720685078,0.5011588781423744,29027.12222200632,1.4030534787045212,10172.0,609.0,False,False,True,True,False
treatment1,1,PB154796,31,36356.0,847.9238815542512,215.15087006189768,0.9746394295212053,0.7001614019057426,255.40945623407305,182.35841884690882,257.62375666851847,0.6354365978476916,1.40059042981992,68032.0,1241.2792206135787,294.31451324632735,0.9596027984653577,0.6287065664135871,338.1310562562918,262.9451224271725,367.3064115966396,0.5548609128872684,1.2859377391567453,1.8712729673231379,0.8517204540924004,30965.148828983307,0.6494677246610441,44184.58824414015,0.3469158416595035,0.41733297812718906,13219.439415156841,31676.0,2.0408654449369314,0.6154856570315042,22376.596547037363,0.5647678898887486,38422.28908491135,0.17149295539954348,0.5065567791979412,16045.692537873983,1.215037844338074,0.552406699900705,20083.297981590033,0.621818760062129,42303.57388454676,0.17437832061404662,0.7014861694329058,22220.275902956724,0.7874805291560926,0.0,4.0,False,False,True,True,False
treatment1,1,PB154796,32,35876.0,837.1959594928933,213.72585689831425,0.9624423221375684,0.654849069750575,247.8200844302781,187.29242802354068,257.8992051170379,0.6432201367421618,1.3231719351683011,39272.0,916.0243866176395,223.61275321599908,0.93500309509071,0.6794678869558638,263.7631307995632,193.5243932341762,275.2035610234722,0.5881374194609728,1.3629451377759594,1.0946593823168693,0.914397337208,32804.918869674206,0.8868169162250156,34827.07393398881,0.12051320366457957,0.6042807855802957,2129.485488384962,3524.0,1.5131994248830811,0.6913361460733061,24802.375576525927,0.6836547389297154,26848.48890724778,0.17487552361012693,0.5944508095774017,2094.8446529507637,1.1629829330450079,0.4780614497159779,17150.932570010424,0.48947513632037704,19222.667553573847,0.13644527078836355,0.6048864199188998,2131.619743794203,0.7903325880254909,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,33,52080.0,1150.6934341759516,257.5078940339641,0.9078231766838656,0.8227270353026992,352.70722183579244,200.49171171005293,352.0127838587684,0.4942669476460846,1.7592109859676919,154232.0,3016.0386719675125,443.1413786407151,0.6309321704554287,0.9493289490226194,961.7487900252244,302.26243098560127,899.6221429022298,0.21306422894539784,3.1818337028826407,2.961443932411674,0.9760203161593041,50831.13806557655,0.5805107986242339,89533.34149341285,0.5184288935722151,0.3788687781720994,38702.2034278363,102152.0,2.576143436437909,0.7374576792149545,38406.79593351483,0.6044937009527569,93232.2724853456,0.28749642122815733,0.536704876574426,54825.47655183077,1.3740469136816007,0.5502000536397672,28654.418793559074,0.5883231927622428,90738.26266610622,0.26085379861953156,0.6077594552485233,62083.84387254715,0.9052924621547532,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,34,31904.0,774.7106781186548,201.5475984357805,0.9693139697393206,0.5758244830299258,225.01380307465269,183.9652863145534,237.7666923688009,0.6679991603140013,1.2231318613551494,32096.0,782.7106781186548,202.1531509223138,0.9610156296784239,0.5726379954300606,225.4569927296345,184.8315245813832,237.7666923688009,0.6583521496038937,1.219797289668319,1.0060180541624875,0.8942226233145777,28529.278574228287,0.8883272618062772,28511.751794934273,0.08500901341200941,0.6198537770475521,604.9772863984108,976.0,1.4426347897303808,0.6323742827525738,20175.269116938114,0.6361725211472196,20418.59323874116,0.14682904241952324,0.6135899132331375,598.8637553155422,1.0306138825204239,0.5307481033968531,16932.9874907732,0.5307168357022263,17033.887558698654,0.07864160029060789,0.5708653009878318,557.1645337641239,0.9297256331369949,0.0,0.0,False,True,False,False,False
treatment1,1,PB154796,35,37392.0,888.0660171779821,218.1948052927411,0.9609375,0.7371865863673548,267.189608236762,180.53714091884532,267.44158240632663,0.5957966484291467,1.4799703090283707,60880.0,1170.5929291125633,278.41484063080526,0.943144848954299,0.5914248964593923,314.3620214377612,253.48898733446958,342.96501279285036,0.5583065395651586,1.2401407443510428,1.628155755241763,0.9908316843402937,37049.17834085226,0.791858646691668,48208.35441058874,0.3350921551604772,0.48606352661232477,11859.950049340725,24400.0,2.0384818652121632,0.7417138874942056,27734.165681183338,0.6739852967144586,41032.22486397624,0.1864085751439648,0.5633374428089525,13745.43360453844,1.316642266482093,0.49776579609485866,18612.458647578955,0.5423462009857777,33018.03671601415,0.14718282484088663,0.6086958933072012,14852.17979669571,0.8177577696316779,0.0,3.0,False,False,True,True,False
treatment1,1,PB154796,36,28240.0,738.0243866176395,189.62142480036636,0.9721170395869191,0.5570975257567108,208.40157741349728,173.06648069203743,215.92822881689185,0.6515280701499047,1.2041706550001254,80880.0,1925.889393668845,320.9043695217938,0.7707701984104294,0.8689937138996079,513.1386936325059,253.91289202886742,521.0777293264413,0.27402382474470743,2.020924142655061,2.8640226628895182,0.9452102648490043,26692.73787933588,0.5689205480531285,46014.29392653704,0.5052851589028156,0.3670508367629399,19321.556047201157,52640.0,2.575148099878789,0.6958858254948689,19651.815711975098,0.5213133271612249,42163.82190079987,0.3072616407091472,0.42765969203694476,22512.006188824773,1.6271952640202354,0.743581139190761,20998.73137074709,0.69386786895221,56120.03324085474,0.451894578507347,0.6671979838546286,35121.30187010765,1.114483492433297,0.0,2738.0,False,False,True,True,False
treatment1,1,PB154796,37,59016.0,1250.2497833620557,274.11950855801996,0.9042380412465909,0.8690899573995876,398.56284306500544,197.1507312560541,383.8567441116542,0.4744452014603105,2.0216148351352685,113308.0,1771.8477631085025,379.8265740240562,0.9152504038772213,0.837252577157847,522.0556563773965,285.468569192711,543.8400500147079,0.4535421229942454,1.828767551726414,1.9199539108038497,0.8887454502691546,52450.20149308443,0.6570770822631912,74452.09003707767,0.38861945759282795,0.40525102306036315,22001.888543993235,54292.0,2.1930739213378216,0.8681247788921385,51233.25195109844,0.743340624548616,84226.43948635459,0.21617672813182337,0.6076988789371573,32993.18753525615,1.4285443152543844,0.5353780231382145,31595.869413524866,0.5887532170651412,66710.44951921701,0.14107224591890305,0.6467726387993101,35114.58010569215,0.827768509397843,11.0,4.0,False,False,True,True,False
treatment1,1,PB154796,38,32704.0,794.0243866176395,204.05887893208364,0.9749582637729549,0.712245680889913,243.8345350079817,171.1548385811844,246.67590072806058,0.6518430751777884,1.4246429550533737,59664.0,1242.79393923934,275.62032616822506,0.9042740224310397,0.5786202605491874,313.16368545962376,255.415386881025,343.5127362995439,0.4854270537754486,1.2260956134388978,1.8243639921722115,0.8862865682228408,28985.115927159786,0.6817687220914406,40677.04903486371,0.34050561518003486,0.43997449224674995,12101.05843475461,27504.0,2.014404434441137,0.6494287067820153,21238.916426599026,0.5513553614569561,32896.06628596783,0.2618632994269124,0.4340799031719574,11938.933656841516,1.4961040629534723,0.4877448859697467,15951.208750754595,0.5028246352481527,30000.529037445784,0.15467449913142625,0.5221782728851951,14361.991217434406,0.9340581776311883,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,39,34640.0,819.1959594928933,210.01194687356724,0.9717780396117376,0.7419662307610408,256.839985491887,172.19509475515613,255.98632775990205,0.6486525716324587,1.4915638906966964,134784.0,3180.783837971573,414.2611722061147,0.6780493203609985,0.6925949993085881,618.0658106294908,445.8273539131045,584.3466436970439,0.16740942041416523,1.3863344301434608,3.8909930715935337,0.848951027380608,29407.66358846426,0.5555868662574487,74884.22018164396,0.3381269856421954,0.45411164516276264,45476.5565931797,100144.0,1.8694764523740128,0.6518800371651287,22581.124487400055,0.5244562736655349,70688.31438973546,0.20030598468047237,0.48038015160504277,48107.189902335405,1.357008683616656,0.4708324672323039,16309.636664927006,0.5187018914157608,69912.71573258191,0.13905006339338769,0.5352600162531446,53603.07906765491,0.8796331744114986,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,40,26620.0,691.6396103067893,184.1022451814481,0.9751630156055389,0.46791732567155997,196.0062322595242,173.22486739724704,201.37527157027003,0.6992914210297597,1.131513247517944,71896.0,1862.9188309203678,302.55715213539287,0.7004676539360873,0.8901069308866074,501.5090548884432,228.563626082806,540.0814753349721,0.26033150393791704,2.19417701531718,2.700826446280992,0.970314733649357,25829.778209745884,0.6628255570682308,47654.506250977516,0.3704279558971881,0.48387499885371005,22008.57044786215,45484.0,2.005300410122475,0.7348000273713038,19560.376728624105,0.5998307154912352,43125.42912095785,0.21455602926507752,0.5205070166088127,23674.74114343524,1.4117005226147472,0.5240911794752219,13951.307197630405,0.5471680912628473,39339.19708943367,0.12095687934539696,0.560942194947686,25513.894795000553,0.9343051462265182,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,41,40048.0,902.7523086789973,225.81119832185868,0.9523220697691009,0.7101318869503885,271.30777436244114,191.0193059871067,266.17475462560304,0.6175234877032065,1.4203159882737388,153980.0,3310.239682094289,442.7792058106617,0.6219805787594319,0.6662398413311599,634.6301351378073,473.26751376969725,653.6665816760101,0.1765856052314017,1.3409543581024934,3.844886136636037,0.8997136064430403,36031.73051083088,0.5922767791299482,91198.77845042944,0.3330861368615651,0.482870875040039,54697.68124103546,113276.0,1.863259212658948,0.7396832015796978,29622.832856863737,0.5603858293809896,86288.21000808477,0.24406982723440465,0.4967453617654811,56269.32759934664,1.4890591005234393,0.516637685746282,20690.3060387671,0.5340167052909327,82227.89228069782,0.1740198259907342,0.5397897942285761,61145.228731036186,0.9571090288667254,4.0,1.0,False,False,True,True,False
treatment1,1,PB154796,42,29856.0,768.8528137423857,194.9713821246929,0.96086508753862,0.5079055463302244,212.68403974509135,183.20874727928032,213.3541656495134,0.6346803753938565,1.160883652683239,199628.0,4236.104689145494,504.1569833260183,0.6487832146014247,0.8878066312425696,931.3061145124864,428.60260097310857,934.6667855444528,0.13979703188168402,2.1728895540951663,6.686361200428725,0.9289491346139872,27734.705363035202,0.5332730077706461,106456.22399523854,0.34128765616639045,0.4605342954632828,77471.07918283343,168220.0,2.0171117412211266,0.5843531935778222,17446.44894745946,0.4297851955286989,85797.15901300311,0.21475888508750218,0.4020893637502382,67639.47277006507,1.45329184569229,0.4092103555640815,12217.384375721216,0.4583874522434466,91506.97031645477,0.20014538699304613,0.4664301417268403,78462.87844128907,0.8773239955057001,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,44,45728.0,1035.9655121145938,241.2937999652074,0.9289022507516048,0.8132933530066471,326.2737800612485,189.84366046458342,321.0996729988992,0.5354284893884633,1.7186445903054899,132464.0,1641.0193359837563,410.68041474338486,0.973570483610172,0.6771993774228869,482.1095253785949,354.73598015795994,479.9051989716302,0.6181307268392331,1.3590657625536517,2.896780965710287,0.959348973306515,43869.10985136032,0.5886956905589086,77980.98595419526,0.48133020963644874,0.39328394326271604,34111.87610283494,86736.0,2.4393291151112777,0.7541861902795957,34487.42610910535,0.5570427608262396,73788.112270087,0.3550147713775104,0.4531069701275325,39300.686160981655,1.6644771323365888,0.4902894128745512,22419.954271927476,0.4802007959885175,63609.318239822984,0.31515017914150023,0.4748819863481773,41189.36396789551,1.032444748314958,0.0,0.0,False,False,False,True,True
