group,image,label,nuc_area,nuc_mean,nuc_integrated,cell_area,cell_mean,cell_integrated,cyto_area,cyto_mean,cyto_integrated,saturated_px,flag_saturated,flag_area_outlier,flag_no_cyto,keep
control,PB154766,144,5584.0,0.35475027484333616,1980.9255347251892,191524.0,0.31259667359088505,59869.76531282067,185940.0,0.3113307506620172,57888.839778095484,0.0,False,False,False,True
control,PB154766,146,1088.0,0.25294137121561694,275.20021188259125,14672.0,0.22371430269309453,3282.336249113083,13584.0,0.22137338318834596,3007.1360372304916,0.0,False,False,False,True
treatment,PB154769,2,86824.0,1.1611767995216644,100818.01444166899,213960.0,0.8985201388018045,192247.3688980341,125456.0,0.7170335824142046,89956.16511535645,0.0,False,False,False,True
treatment,PB154769,3,45376.0,0.8928721246962423,40514.965530216694,45376.0,0.8868721756106833,40242.71184051037,1584.0,0.5767281703048884,913.5374217629433,6.0,True,False,True,False
treatment,PB154769,4,46864.0,0.9034811958744384,42340.74276345968,94144.0,0.703931173253336,66270.89637476206,46980.0,0.4993189638373495,23458.004921078682,19.0,True,False,False,False
treatment,PB154769,6,60976.0,0.9059157410083762,55239.11822372675,163480.0,0.6221289112181354,101705.63440594077,102424.0,0.4530103882357314,46399.13600465655,0.0,False,False,False,True
treatment,PB154769,7,57296.0,1.2333846031356561,70668.00422126055,57632.0,1.2311071103778997,70951.16498529911,1232.0,0.8893623547023767,1095.694420993328,3.0,True,False,True,False
treatment,PB154769,8,55664.0,1.0179870728575728,56665.23242354393,166176.0,0.6035356405360601,100293.13860172033,109712.0,0.3932804039707854,43147.57968044281,0.0,False,False,False,True
treatment,PB154769,9,54320.0,0.9622964256674885,52271.94184225798,188448.0,0.6718779777082265,126614.06114315987,134128.0,0.5542624903144898,74342.11930090189,1723.0,True,False,False,False
treatment,PB154769,11,46672.0,0.8418157530458753,39289.22482615709,64560.0,0.742916425295368,47962.68441706896,18224.0,0.48762897134180444,8886.550373733044,0.0,False,False,False,True
treatment,PB154769,12,43200.0,0.6874650922748777,29698.49198627472,73984.0,0.6172903923919605,45669.612390726805,30560.0,0.5212417374955032,15929.147497862577,0.0,False,False,False,True
treatment,PB154769,13,47776.0,1.11464026918646,53253.05350065231,47776.0,1.11464026918646,53253.05350065231,0.0,,0.0,0.0,False,False,True,False
treatment,PB154769,14,47392.0,0.9942416404270185,47119.099823117256,49808.0,0.9883741747158308,49228.9408942461,2416.0,0.8732785890433962,2109.841071128845,1395.0,True,False,False,False
treatment,PB154769,15,42048.0,0.974784547074654,40987.74063539505,73376.0,0.828684697881328,60805.56839174032,31328.0,0.6325915397199078,19817.827756345272,0.0,False,False,False,True
treatment,PB154769,16,49460.0,0.5589732768585747,27646.818273425102,174040.0,0.4827392709512761,84015.94271636009,124484.0,0.4523158662447544,56306.088293612,3.0,True,False,False,False
treatment,PB154769,17,52592.0,0.9708531909563601,51059.11101877689,52656.0,0.970583257266804,51107.03199464083,64.0,0.7487652478739619,47.92097586393356,20.0,True,False,True,False
treatment,PB154769,18,45072.0,0.9254602203314233,41712.34305077791,82640.0,0.751896927422787,62136.762082219124,38816.0,0.5362741366452602,20816.016888022423,8.0,True,False,False,False
treatment,PB154769,20,39760.0,1.189319633370194,47287.34862279892,40736.0,1.1772107363174444,47954.85655462742,976.0,0.6839220612996915,667.5079318284988,4367.0,True,False,True,False
treatment,PB154769,22,56992.0,0.7075801904499949,40326.41021412611,57728.0,0.7048802463123017,40691.326859116554,736.0,0.49581065895440785,364.9166449904442,0.0,False,False,True,False
treatment,PB154769,24,38352.0,0.9287752537526933,35620.388531923294,44880.0,0.8784415799374037,39424.458107590675,7104.0,0.5583461254063222,3966.4908748865128,0.0,False,False,False,True
treatment,PB154769,25,42384.0,1.0034172440678297,42528.836472570896,42480.0,1.0019770027062875,42563.98307496309,1012.0,0.7045028051839987,712.9568388462067,345.0,True,False,True,False
treatment,PB154769,26,71272.0,1.020966751313006,72766.34229958057,101516.0,0.9287963274190685,94287.68797427416,30244.0,0.7115905857258823,21521.345674693584,219.0,True,False,False,False
treatment,PB154769,28,42992.0,1.0642181141769904,45752.86516469717,43616.0,1.0580317290774488,46147.11189544201,896.0,0.6633615799115172,594.3719756007195,878.0,True,False,True,False
treatment,PB154769,29,50112.0,1.1550711692866333,57882.92643529177,53568.0,1.1258319623038404,60308.56655669212,3456.0,0.7018634610533439,2425.6401214003563,834.0,True,False,False,False
treatment,PB154769,30,67096.0,0.7700517277974074,51667.39072829485,113000.0,0.7016101794807257,79281.950281322,45504.0,0.6002414024300067,27313.384776175022,30.0,True,False,False,False
treatment,PB154769,31,59397.0,0.6437563065776324,38237.19334179163,260145.0,0.46124960201510473,119991.77771621943,200748.0,0.40724980759174584,81754.5843744278,0.0,False,False,False,True
treatment,PB154769,32,48336.0,0.9815678758826014,47445.06484866142,122952.0,0.7718834640354362,94904.61567008495,74360.0,0.6336751451514433,47120.08379346132,0.0,False,False,False,True
treatment,PB154769,34,44720.0,1.2844760550342647,57441.76918113232,44784.0,1.2873839886007925,57654.204545497894,1264.0,1.0008863365819938,1265.12032943964,198.0,True,False,True,False
